overlap,num_gates,depth,num_nonloc_gates,num_parameters,ngen,neval,timestamp,HV
0.9776838614,30.0,19.0,16.0,26.0,1,33,0.01656794548034668,209193.5876226226
0.9580907208,19.0,9.0,9.0,16.0,1,33,0.01656794548034668,209193.5876226226
0.9341723584,21.0,14.0,12.0,6.0,1,33,0.01656794548034668,209193.5876226226
0.8164965805,20.0,12.0,11.0,14.0,1,33,0.01656794548034668,209193.5876226226
0.8164965729,27.0,15.0,11.0,12.0,1,33,0.01656794548034668,209193.5876226226
0.7257653029,19.0,10.0,7.0,11.0,1,33,0.01656794548034668,209193.5876226226
0.6605596098,9.0,8.0,7.0,5.0,1,33,0.01656794548034668,209193.5876226226
0.5773502692,11.0,8.0,6.0,9.0,1,33,0.01656794548034668,209193.5876226226
0.5773502691,11.0,6.0,7.0,8.0,1,33,0.01656794548034668,209193.5876226226
0.5773502691,17.0,10.0,9.0,4.0,1,33,0.01656794548034668,209193.5876226226
0.5,9.0,5.0,5.0,7.0,1,33,0.01656794548034668,209193.5876226226
0.4714045208,8.0,5.0,5.0,7.0,1,33,0.01656794548034668,209193.5876226226
0.4714045207,8.0,6.0,2.0,3.0,1,33,0.01656794548034668,209193.5876226226
0.4082482905,7.0,4.0,3.0,9.0,1,33,0.01656794548034668,209193.5876226226
0.4082482905,8.0,3.0,1.0,3.0,1,33,0.01656794548034668,209193.5876226226
0.4082482904,7.0,5.0,3.0,2.0,1,33,0.01656794548034668,209193.5876226226
0.2886751346,6.0,5.0,4.0,5.0,1,33,0.01656794548034668,209193.5876226226
0.9776838614,30.0,19.0,16.0,26.0,2,33,306.33793091773987,317137.28251430165
0.9580907208,19.0,9.0,9.0,16.0,2,33,306.33793091773987,317137.28251430165
0.9341723584,21.0,14.0,12.0,6.0,2,33,306.33793091773987,317137.28251430165
0.8164965809,25.0,15.0,10.0,14.0,2,33,306.33793091773987,317137.28251430165
0.8164965805,20.0,12.0,11.0,14.0,2,33,306.33793091773987,317137.28251430165
0.8164965729,27.0,15.0,11.0,12.0,2,33,306.33793091773987,317137.28251430165
0.8164962769,20.0,11.0,8.0,18.0,2,33,306.33793091773987,317137.28251430165
0.8164906536,12.0,10.0,8.0,13.0,2,33,306.33793091773987,317137.28251430165
0.7257653029,19.0,10.0,7.0,11.0,2,33,306.33793091773987,317137.28251430165
0.7071067812,18.0,13.0,12.0,12.0,2,33,306.33793091773987,317137.28251430165
0.697176472,13.0,8.0,7.0,10.0,2,33,306.33793091773987,317137.28251430165
0.6605596098,9.0,8.0,7.0,5.0,2,33,306.33793091773987,317137.28251430165
0.5773502692,11.0,8.0,6.0,9.0,2,33,306.33793091773987,317137.28251430165
0.5773502692,17.0,11.0,9.0,3.0,2,33,306.33793091773987,317137.28251430165
0.5773502691,9.0,5.0,4.0,3.0,2,33,306.33793091773987,317137.28251430165
0.4714045208,8.0,5.0,5.0,7.0,2,33,306.33793091773987,317137.28251430165
0.4714045207,8.0,6.0,2.0,3.0,2,33,306.33793091773987,317137.28251430165
0.4082482905,7.0,4.0,3.0,9.0,2,33,306.33793091773987,317137.28251430165
0.4082482905,8.0,3.0,1.0,3.0,2,33,306.33793091773987,317137.28251430165
0.4082482905,10.0,6.0,3.0,2.0,2,33,306.33793091773987,317137.28251430165
0.4082482904,5.0,3.0,0.0,2.0,2,33,306.33793091773987,317137.28251430165
0.0,3.0,2.0,2.0,3.0,2,33,306.33793091773987,317137.28251430165
0.9776838614,30.0,19.0,16.0,26.0,3,33,549.6348884105682,256124.61881986438
0.9726033094,19.0,11.0,9.0,16.0,3,33,549.6348884105682,256124.61881986438
0.9580907208,19.0,9.0,9.0,16.0,3,33,549.6348884105682,256124.61881986438
0.9341723584,21.0,14.0,12.0,6.0,3,33,549.6348884105682,256124.61881986438
0.8164965809,25.0,15.0,10.0,14.0,3,33,549.6348884105682,256124.61881986438
0.8164965805,20.0,12.0,11.0,14.0,3,33,549.6348884105682,256124.61881986438
0.8164965729,27.0,15.0,11.0,12.0,3,33,549.6348884105682,256124.61881986438
0.8164962769,20.0,11.0,8.0,18.0,3,33,549.6348884105682,256124.61881986438
0.8164906536,12.0,10.0,8.0,13.0,3,33,549.6348884105682,256124.61881986438
0.7257653029,19.0,10.0,7.0,11.0,3,33,549.6348884105682,256124.61881986438
0.7071067812,18.0,13.0,12.0,12.0,3,33,549.6348884105682,256124.61881986438
0.7071067776,11.0,9.0,7.0,8.0,3,33,549.6348884105682,256124.61881986438
0.697176472,13.0,8.0,7.0,10.0,3,33,549.6348884105682,256124.61881986438
0.6605596098,9.0,8.0,7.0,5.0,3,33,549.6348884105682,256124.61881986438
0.6605596097,15.0,11.0,6.0,11.0,3,33,549.6348884105682,256124.61881986438
0.6454972244,9.0,6.0,5.0,10.0,3,33,549.6348884105682,256124.61881986438
0.5773502692,8.0,4.0,3.0,8.0,3,33,549.6348884105682,256124.61881986438
0.5773502692,17.0,11.0,9.0,3.0,3,33,549.6348884105682,256124.61881986438
0.5773502691,8.0,6.0,5.0,6.0,3,33,549.6348884105682,256124.61881986438
0.5773502691,9.0,5.0,4.0,3.0,3,33,549.6348884105682,256124.61881986438
0.577350269,8.0,5.0,4.0,4.0,3,33,549.6348884105682,256124.61881986438
0.4714045207,8.0,6.0,2.0,3.0,3,33,549.6348884105682,256124.61881986438
0.4670861794,7.0,4.0,2.0,4.0,3,33,549.6348884105682,256124.61881986438
0.4082482905,5.0,3.0,2.0,2.0,3,33,549.6348884105682,256124.61881986438
0.4082482905,6.0,2.0,1.0,1.0,3,33,549.6348884105682,256124.61881986438
0.4082482904,3.0,2.0,0.0,2.0,3,33,549.6348884105682,256124.61881986438
0.9776838614,30.0,19.0,16.0,26.0,4,33,796.885945558548,385742.69096805924
0.9726033094,19.0,11.0,9.0,16.0,4,33,796.885945558548,385742.69096805924
0.9605390902,19.0,10.0,9.0,17.0,4,33,796.885945558548,385742.69096805924
0.9580907208,19.0,9.0,9.0,16.0,4,33,796.885945558548,385742.69096805924
0.9341723584,21.0,14.0,12.0,6.0,4,33,796.885945558548,385742.69096805924
0.8164965809,25.0,15.0,10.0,14.0,4,33,796.885945558548,385742.69096805924
0.8164965805,20.0,12.0,11.0,14.0,4,33,796.885945558548,385742.69096805924
0.8164965729,27.0,15.0,11.0,12.0,4,33,796.885945558548,385742.69096805924
