overlap,num_gates,depth,num_nonloc_gates,num_parameters,ngen,neval,timestamp,HV
0.9715717303,22.0,12.0,12.0,26.0,1,33,0.023569583892822266,307281.02868230233
0.9201243783,29.0,19.0,14.0,17.0,1,33,0.023569583892822266,307281.02868230233
0.866206479,25.0,16.0,12.0,12.0,1,33,0.023569583892822266,307281.02868230233
0.8660254038,13.0,10.0,7.0,14.0,1,33,0.023569583892822266,307281.02868230233
0.8164965809,12.0,10.0,12.0,12.0,1,33,0.023569583892822266,307281.02868230233
0.7071067811,12.0,6.0,7.0,7.0,1,33,0.023569583892822266,307281.02868230233
0.6454972243,17.0,7.0,4.0,7.0,1,33,0.023569583892822266,307281.02868230233
0.5773502692,6.0,5.0,3.0,3.0,1,33,0.023569583892822266,307281.02868230233
0.5773502692,9.0,4.0,1.0,4.0,1,33,0.023569583892822266,307281.02868230233
0.4714045207,7.0,4.0,2.0,4.0,1,33,0.023569583892822266,307281.02868230233
0.4670861794,6.0,5.0,2.0,3.0,1,33,0.023569583892822266,307281.02868230233
0.4082482905,6.0,3.0,3.0,3.0,1,33,0.023569583892822266,307281.02868230233
0.4082482904,2.0,1.0,1.0,2.0,1,33,0.023569583892822266,307281.02868230233
0.0,2.0,1.0,1.0,0.0,1,33,0.023569583892822266,307281.02868230233
0.9966414177,29.0,19.0,15.0,26.0,2,33,311.75183176994324,346510.38852226984
0.9715717303,22.0,12.0,12.0,26.0,2,33,311.75183176994324,346510.38852226984
0.9566211481,26.0,18.0,15.0,19.0,2,33,311.75183176994324,346510.38852226984
0.9341613377,28.0,16.0,14.0,19.0,2,33,311.75183176994324,346510.38852226984
0.9201243783,29.0,19.0,14.0,17.0,2,33,311.75183176994324,346510.38852226984
0.9105621586,20.0,12.0,13.0,11.0,2,33,311.75183176994324,346510.38852226984
0.866206479,25.0,16.0,12.0,12.0,2,33,311.75183176994324,346510.38852226984
0.8660254038,13.0,10.0,7.0,14.0,2,33,311.75183176994324,346510.38852226984
0.8164965809,12.0,10.0,12.0,12.0,2,33,311.75183176994324,346510.38852226984
0.8164963468,14.0,8.0,5.0,8.0,2,33,311.75183176994324,346510.38852226984
0.7071067811,12.0,6.0,7.0,7.0,2,33,311.75183176994324,346510.38852226984
0.6454972243,17.0,7.0,4.0,7.0,2,33,311.75183176994324,346510.38852226984
0.5773502692,6.0,5.0,3.0,3.0,2,33,311.75183176994324,346510.38852226984
0.5773502692,9.0,4.0,1.0,4.0,2,33,311.75183176994324,346510.38852226984
0.5773502691,6.0,4.0,5.0,5.0,2,33,311.75183176994324,346510.38852226984
0.4714045207,7.0,4.0,2.0,4.0,2,33,311.75183176994324,346510.38852226984
0.4670861794,6.0,5.0,2.0,3.0,2,33,311.75183176994324,346510.38852226984
0.4082482905,6.0,3.0,0.0,3.0,2,33,311.75183176994324,346510.38852226984
0.4082482904,2.0,1.0,1.0,2.0,2,33,311.75183176994324,346510.38852226984
0.4082482904,2.0,1.0,1.0,2.0,2,33,311.75183176994324,346510.38852226984
0.0,2.0,1.0,1.0,0.0,2,33,311.75183176994324,346510.38852226984
0.9966414177,29.0,19.0,15.0,26.0,3,33,627.2619416713715,357489.4365522012
0.9715717303,22.0,12.0,12.0,26.0,3,33,627.2619416713715,357489.4365522012
0.9566211481,26.0,18.0,15.0,19.0,3,33,627.2619416713715,357489.4365522012
0.9341723584,24.0,13.0,10.0,15.0,3,33,627.2619416713715,357489.4365522012
0.9128709292,14.0,9.0,8.0,14.0,3,33,627.2619416713715,357489.4365522012
0.9105621586,20.0,12.0,13.0,11.0,3,33,627.2619416713715,357489.4365522012
0.866206479,25.0,16.0,12.0,12.0,3,33,627.2619416713715,357489.4365522012
0.8660254038,13.0,10.0,7.0,14.0,3,33,627.2619416713715,357489.4365522012
0.8164965809,12.0,10.0,12.0,12.0,3,33,627.2619416713715,357489.4365522012
0.8164963468,14.0,8.0,5.0,8.0,3,33,627.2619416713715,357489.4365522012
0.7071067811,12.0,6.0,7.0,7.0,3,33,627.2619416713715,357489.4365522012
0.6723416447,17.0,8.0,3.0,11.0,3,33,627.2619416713715,357489.4365522012
0.6605596091,6.0,3.0,4.0,6.0,3,33,627.2619416713715,357489.4365522012
0.5773502692,6.0,5.0,3.0,3.0,3,33,627.2619416713715,357489.4365522012
0.5773502692,9.0,4.0,1.0,4.0,3,33,627.2619416713715,357489.4365522012
0.5773502691,6.0,4.0,5.0,5.0,3,33,627.2619416713715,357489.4365522012
0.4714045207,7.0,4.0,2.0,4.0,3,33,627.2619416713715,357489.4365522012
0.4670861794,6.0,5.0,2.0,3.0,3,33,627.2619416713715,357489.4365522012
0.4082482905,6.0,3.0,0.0,3.0,3,33,627.2619416713715,357489.4365522012
0.4082482905,7.0,4.0,2.0,2.0,3,33,627.2619416713715,357489.4365522012
0.4082482904,2.0,1.0,0.0,2.0,3,33,627.2619416713715,357489.4365522012
0.0,2.0,1.0,1.0,0.0,3,33,627.2619416713715,357489.4365522012
0.9999921445,21.0,13.0,14.0,20.0,4,33,870.0125772953033,326829.8740832354
0.9715717303,22.0,12.0,12.0,26.0,4,33,870.0125772953033,326829.8740832354
0.9566211481,26.0,18.0,15.0,19.0,4,33,870.0125772953033,326829.8740832354
0.9341723584,24.0,13.0,10.0,15.0,4,33,870.0125772953033,326829.8740832354
0.9331574365,22.0,12.0,11.0,28.0,4,33,870.0125772953033,326829.8740832354
0.9128709292,14.0,9.0,8.0,14.0,4,33,870.0125772953033,326829.8740832354
0.9105621586,20.0,12.0,13.0,11.0,4,33,870.0125772953033,326829.8740832354
0.866206479,25.0,16.0,12.0,12.0,4,33,870.0125772953033,326829.8740832354
0.8660254038,13.0,10.0,7.0,14.0,4,33,870.0125772953033,326829.8740832354
0.8164965809,12.0,8.0,6.0,12.0,4,33,870.0125772953033,326829.8740832354
0.8164963948,11.0,8.0,6.0,13.0,4,33,870.0125772953033,326829.8740832354
0.8164963468,14.0,8.0,5.0,8.0,4,33,870.0125772953033,326829.8740832354
0.7071067811,12.0,6.0,7.0,7.0,4,33,870.0125772953033,326829.8740832354
0.6723416447,17.0,8.0,3.0,11.0,4,33,870.0125772953033,326829.8740832354
0.6605596091,6.0,3.0,4.0,6.0,4,33,870.0125772953033,326829.8740832354
0.5773502692,6.0,5.0,3.0,3.0,4,33,870.0125772953033,326829.8740832354
0.5773502692,9.0,4.0,1.0,4.0,4,33,870.0125772953033,326829.8740832354
0.5773502691,6.0,4.0,5.0,5.0,4,33,870.0125772953033,326829.8740832354
0.4714045208,6.0,3.0,3.0,4.0,4,33,870.0125772953033,326829.8740832354
0.4714045207,6.0,2.0,0.0,4.0,4,33,870.0125772953033,326829.8740832354
0.4670861794,6.0,5.0,2.0,3.0,4,33,870.0125772953033,326829.8740832354
0.4082482905,6.0,3.0,0.0,3.0,4,33,870.0125772953033,326829.8740832354
0.4082482905,7.0,4.0,2.0,2.0,4,33,870.0125772953033,326829.8740832354
0.4082482904,2.0,1.0,0.0,2.0,4,33,870.0125772953033,326829.8740832354
0.0,2.0,1.0,0.0,0.0,4,33,870.0125772953033,326829.8740832354
0.9999921445,21.0,13.0,14.0,20.0,5,33,1215.679032087326,327215.73057945404
0.9715717303,22.0,12.0,12.0,26.0,5,33,1215.679032087326,327215.73057945404
0.9566211481,26.0,18.0,15.0,19.0,5,33,1215.679032087326,327215.73057945404
0.9341723584,24.0,13.0,10.0,15.0,5,33,1215.679032087326,327215.73057945404
0.9331574365,22.0,12.0,11.0,28.0,5,33,1215.679032087326,327215.73057945404
0.9128709292,14.0,9.0,8.0,14.0,5,33,1215.679032087326,327215.73057945404
0.9105621586,20.0,12.0,13.0,11.0,5,33,1215.679032087326,327215.73057945404
0.866206479,25.0,16.0,12.0,12.0,5,33,1215.679032087326,327215.73057945404
0.8660254038,13.0,10.0,7.0,14.0,5,33,1215.679032087326,327215.73057945404
0.8164965809,12.0,8.0,6.0,12.0,5,33,1215.679032087326,327215.73057945404
0.8164963948,11.0,8.0,6.0,13.0,5,33,1215.679032087326,327215.73057945404
0.8164963468,14.0,8.0,5.0,8.0,5,33,1215.679032087326,327215.73057945404
0.7071067811,12.0,6.0,7.0,7.0,5,33,1215.679032087326,327215.73057945404
0.6723416447,17.0,8.0,3.0,11.0,5,33,1215.679032087326,327215.73057945404
0.6605596091,6.0,3.0,4.0,6.0,5,33,1215.679032087326,327215.73057945404
0.5773502692,6.0,5.0,3.0,3.0,5,33,1215.679032087326,327215.73057945404
0.5773502692,9.0,4.0,1.0,4.0,5,33,1215.679032087326,327215.73057945404
0.5773502691,6.0,4.0,5.0,5.0,5,33,1215.679032087326,327215.73057945404
0.577350269,6.0,4.0,1.0,3.0,5,33,1215.679032087326,327215.73057945404
0.4714045208,6.0,3.0,3.0,4.0,5,33,1215.679032087326,327215.73057945404
0.4714045207,6.0,2.0,0.0,4.0,5,33,1215.679032087326,327215.73057945404
0.4082482905,6.0,3.0,0.0,3.0,5,33,1215.679032087326,327215.73057945404
0.4082482905,7.0,4.0,2.0,2.0,5,33,1215.679032087326,327215.73057945404
0.4082482904,2.0,1.0,0.0,2.0,5,33,1215.679032087326,327215.73057945404
0.4082482904,2.0,1.0,0.0,2.0,5,33,1215.679032087326,327215.73057945404
