overlap,num_gates,depth,num_nonloc_gates,num_parameters,ngen,neval,timestamp,HV
0.9780739735,21.0,14.0,13.0,29.0,1,33,0.018491744995117188,405344.8970771891
0.9597826964,30.0,18.0,16.0,21.0,1,33,0.018491744995117188,405344.8970771891
0.9235833134,28.0,18.0,17.0,22.0,1,33,0.018491744995117188,405344.8970771891
0.9078927823,27.0,16.0,13.0,17.0,1,33,0.018491744995117188,405344.8970771891
0.8697447985,19.0,13.0,13.0,12.0,1,33,0.018491744995117188,405344.8970771891
0.8163756242,25.0,14.0,10.0,9.0,1,33,0.018491744995117188,405344.8970771891
0.7075006455,20.0,13.0,12.0,19.0,1,33,0.018491744995117188,405344.8970771891
0.7071067812,20.0,13.0,11.0,17.0,1,33,0.018491744995117188,405344.8970771891
0.6743653373,19.0,13.0,12.0,12.0,1,33,0.018491744995117188,405344.8970771891
0.6605596098,13.0,6.0,6.0,16.0,1,33,0.018491744995117188,405344.8970771891
0.6605596096,22.0,14.0,9.0,10.0,1,33,0.018491744995117188,405344.8970771891
0.6605593591,16.0,11.0,11.0,9.0,1,33,0.018491744995117188,405344.8970771891
0.6454972244,13.0,10.0,9.0,11.0,1,33,0.018491744995117188,405344.8970771891
0.6165463383,16.0,13.0,10.0,10.0,1,33,0.018491744995117188,405344.8970771891
0.6062857272,7.0,5.0,5.0,11.0,1,33,0.018491744995117188,405344.8970771891
0.5773502692,7.0,4.0,3.0,6.0,1,33,0.018491744995117188,405344.8970771891
0.5773502692,15.0,10.0,6.0,4.0,1,33,0.018491744995117188,405344.8970771891
0.4714045208,7.0,4.0,3.0,5.0,1,33,0.018491744995117188,405344.8970771891
0.4714045208,9.0,5.0,4.0,4.0,1,33,0.018491744995117188,405344.8970771891
0.4714045207,7.0,5.0,4.0,4.0,1,33,0.018491744995117188,405344.8970771891
0.4082482905,3.0,2.0,2.0,2.0,1,33,0.018491744995117188,405344.8970771891
0.4082482904,3.0,3.0,2.0,1.0,1,33,0.018491744995117188,405344.8970771891
0.4082482904,6.0,3.0,0.0,3.0,1,33,0.018491744995117188,405344.8970771891
0.2886751346,5.0,4.0,1.0,2.0,1,33,0.018491744995117188,405344.8970771891
0.0,2.0,1.0,1.0,1.0,1,33,0.018491744995117188,405344.8970771891
0.0,2.0,2.0,1.0,0.0,1,33,0.018491744995117188,405344.8970771891
0.9899919941,30.0,22.0,17.0,27.0,2,33,360.11552357673645,519518.27519943746
0.9780739735,21.0,14.0,13.0,29.0,2,33,360.11552357673645,519518.27519943746
0.9597826964,30.0,18.0,16.0,21.0,2,33,360.11552357673645,519518.27519943746
0.9235833134,28.0,18.0,17.0,22.0,2,33,360.11552357673645,519518.27519943746
0.9078927823,27.0,16.0,13.0,17.0,2,33,360.11552357673645,519518.27519943746
0.9023857635,21.0,14.0,11.0,26.0,2,33,360.11552357673645,519518.27519943746
0.8697447985,19.0,13.0,13.0,12.0,2,33,360.11552357673645,519518.27519943746
0.8163756242,25.0,14.0,10.0,9.0,2,33,360.11552357673645,519518.27519943746
0.7785162908,19.0,11.0,9.0,11.0,2,33,360.11552357673645,519518.27519943746
0.7071067812,12.0,7.0,5.0,10.0,2,33,360.11552357673645,519518.27519943746
0.6605596098,6.0,3.0,3.0,9.0,2,33,360.11552357673645,519518.27519943746
0.6605596098,8.0,5.0,5.0,8.0,2,33,360.11552357673645,519518.27519943746
0.6454972243,15.0,10.0,7.0,5.0,2,33,360.11552357673645,519518.27519943746
0.5773502692,7.0,4.0,3.0,6.0,2,33,360.11552357673645,519518.27519943746
0.5773502692,15.0,10.0,6.0,4.0,2,33,360.11552357673645,519518.27519943746
0.4714045208,7.0,4.0,3.0,5.0,2,33,360.11552357673645,519518.27519943746
0.4714045208,9.0,5.0,4.0,4.0,2,33,360.11552357673645,519518.27519943746
0.4714045207,7.0,5.0,4.0,4.0,2,33,360.11552357673645,519518.27519943746
0.4082482905,2.0,2.0,1.0,1.0,2,33,360.11552357673645,519518.27519943746
0.4082482904,6.0,3.0,0.0,3.0,2,33,360.11552357673645,519518.27519943746
0.2886751346,5.0,3.0,0.0,3.0,2,33,360.11552357673645,519518.27519943746
0.0,2.0,1.0,1.0,1.0,2,33,360.11552357673645,519518.27519943746
0.0,2.0,2.0,1.0,0.0,2,33,360.11552357673645,519518.27519943746
0.9899919941,30.0,22.0,17.0,27.0,3,33,640.9112288951874,540734.1000749416
0.9780739735,21.0,14.0,13.0,29.0,3,33,640.9112288951874,540734.1000749416
0.9733030278,27.0,15.0,12.0,22.0,3,33,640.9112288951874,540734.1000749416
0.9597826964,30.0,18.0,16.0,21.0,3,33,640.9112288951874,540734.1000749416
0.9202356968,15.0,12.0,9.0,16.0,3,33,640.9112288951874,540734.1000749416
0.8697447985,19.0,13.0,13.0,12.0,3,33,640.9112288951874,540734.1000749416
0.8163756242,25.0,14.0,10.0,9.0,3,33,640.9112288951874,540734.1000749416
0.7785162908,19.0,11.0,9.0,11.0,3,33,640.9112288951874,540734.1000749416
0.7071067812,12.0,7.0,5.0,10.0,3,33,640.9112288951874,540734.1000749416
0.6605596098,6.0,3.0,3.0,9.0,3,33,640.9112288951874,540734.1000749416
0.6605596098,8.0,5.0,5.0,8.0,3,33,640.9112288951874,540734.1000749416
0.6454972244,8.0,5.0,5.0,7.0,3,33,640.9112288951874,540734.1000749416
0.6454972243,15.0,10.0,7.0,5.0,3,33,640.9112288951874,540734.1000749416
0.5773502692,7.0,4.0,3.0,6.0,3,33,640.9112288951874,540734.1000749416
0.5773502692,15.0,10.0,6.0,4.0,3,33,640.9112288951874,540734.1000749416
0.5773502691,15.0,6.0,5.0,4.0,3,33,640.9112288951874,540734.1000749416
0.577350269,8.0,5.0,2.0,5.0,3,33,640.9112288951874,540734.1000749416
0.4714045208,4.0,1.0,0.0,4.0,3,33,640.9112288951874,540734.1000749416
0.4670861794,4.0,4.0,3.0,2.0,3,33,640.9112288951874,540734.1000749416
0.4082482905,2.0,2.0,1.0,1.0,3,33,640.9112288951874,540734.1000749416
0.4082482905,4.0,2.0,0.0,2.0,3,33,640.9112288951874,540734.1000749416
0.0,2.0,1.0,0.0,1.0,3,33,640.9112288951874,540734.1000749416
0.0,2.0,2.0,1.0,0.0,3,33,640.9112288951874,540734.1000749416
0.0,2.0,2.0,1.0,0.0,3,33,640.9112288951874,540734.1000749416
0.9974976208,30.0,21.0,18.0,27.0,4,33,1039.7376260757446,578444.4885550953
0.9899919941,30.0,22.0,17.0,27.0,4,33,1039.7376260757446,578444.4885550953
0.9780739735,21.0,14.0,13.0,29.0,4,33,1039.7376260757446,578444.4885550953
0.9733030278,27.0,15.0,12.0,22.0,4,33,1039.7376260757446,578444.4885550953
0.9597826964,30.0,18.0,16.0,21.0,4,33,1039.7376260757446,578444.4885550953
0.9202356968,15.0,12.0,9.0,16.0,4,33,1039.7376260757446,578444.4885550953
0.9128709264,24.0,14.0,11.0,11.0,4,33,1039.7376260757446,578444.4885550953
0.9052902785,14.0,7.0,9.0,17.0,4,33,1039.7376260757446,578444.4885550953
0.8697447985,19.0,13.0,13.0,12.0,4,33,1039.7376260757446,578444.4885550953
0.8163756242,25.0,14.0,10.0,9.0,4,33,1039.7376260757446,578444.4885550953
