overlap,num_gates,depth,num_nonloc_gates,num_parameters,ngen,neval,timestamp,HV
0.9493450771,28.0,17.0,16.0,23.0,1,33,0.02707386016845703,280297.73943347397
0.9128703548,25.0,16.0,12.0,18.0,1,33,0.02707386016845703,280297.73943347397
0.9128131229,25.0,13.0,12.0,17.0,1,33,0.02707386016845703,280297.73943347397
0.8178820815,27.0,17.0,13.0,16.0,1,33,0.02707386016845703,280297.73943347397
0.8164965809,17.0,13.0,9.0,7.0,1,33,0.02707386016845703,280297.73943347397
0.7741801562,12.0,10.0,9.0,13.0,1,33,0.02707386016845703,280297.73943347397
0.6614455653,18.0,11.0,12.0,11.0,1,33,0.02707386016845703,280297.73943347397
0.6605596089,11.0,9.0,8.0,6.0,1,33,0.02707386016845703,280297.73943347397
0.6594784058,9.0,6.0,5.0,8.0,1,33,0.02707386016845703,280297.73943347397
0.6454972244,12.0,8.0,5.0,7.0,1,33,0.02707386016845703,280297.73943347397
0.5773502692,8.0,6.0,4.0,7.0,1,33,0.02707386016845703,280297.73943347397
0.5773502691,8.0,4.0,3.0,8.0,1,33,0.02707386016845703,280297.73943347397
0.5773502691,13.0,9.0,9.0,3.0,1,33,0.02707386016845703,280297.73943347397
0.4999999995,10.0,6.0,6.0,6.0,1,33,0.02707386016845703,280297.73943347397
0.4927992798,6.0,3.0,2.0,2.0,1,33,0.02707386016845703,280297.73943347397
0.4082482905,5.0,4.0,2.0,2.0,1,33,0.02707386016845703,280297.73943347397
0.4082482905,6.0,3.0,1.0,5.0,1,33,0.02707386016845703,280297.73943347397
0.4082482904,2.0,1.0,0.0,2.0,1,33,0.02707386016845703,280297.73943347397
0.2886751346,3.0,2.0,0.0,1.0,1,33,0.02707386016845703,280297.73943347397
0.0,2.0,1.0,1.0,1.0,1,33,0.02707386016845703,280297.73943347397
0.0,3.0,2.0,1.0,0.0,1,33,0.02707386016845703,280297.73943347397
0.9493450771,28.0,17.0,16.0,23.0,2,33,244.6190366744995,285059.02592352434
0.9128703548,25.0,16.0,12.0,18.0,2,33,244.6190366744995,285059.02592352434
0.9128131229,25.0,13.0,12.0,17.0,2,33,244.6190366744995,285059.02592352434
0.8178820815,27.0,17.0,13.0,16.0,2,33,244.6190366744995,285059.02592352434
0.8164965809,17.0,13.0,9.0,7.0,2,33,244.6190366744995,285059.02592352434
0.7741801562,12.0,10.0,9.0,13.0,2,33,244.6190366744995,285059.02592352434
0.7071067811,13.0,7.0,6.0,6.0,2,33,244.6190366744995,285059.02592352434
0.6605596098,9.0,6.0,5.0,10.0,2,33,244.6190366744995,285059.02592352434
0.6605596089,11.0,9.0,8.0,6.0,2,33,244.6190366744995,285059.02592352434
0.6594784058,9.0,6.0,5.0,8.0,2,33,244.6190366744995,285059.02592352434
0.6454972244,12.0,8.0,5.0,7.0,2,33,244.6190366744995,285059.02592352434
0.5773502692,6.0,3.0,2.0,3.0,2,33,244.6190366744995,285059.02592352434
0.4927992798,6.0,3.0,2.0,2.0,2,33,244.6190366744995,285059.02592352434
0.4082482905,3.0,2.0,2.0,1.0,2,33,244.6190366744995,285059.02592352434
0.4082482905,5.0,3.0,0.0,5.0,2,33,244.6190366744995,285059.02592352434
