overlap,num_gates,depth,num_nonloc_gates,num_parameters,ngen,neval,timestamp,HV
0.9330879963,30.0,21.0,18.0,27.0,1,33,0.017095565795898438,362122.26062268135
0.9228620062,26.0,15.0,13.0,23.0,1,33,0.017095565795898438,362122.26062268135
0.9128467871,22.0,14.0,13.0,10.0,1,33,0.017095565795898438,362122.26062268135
0.8660254037,18.0,13.0,10.0,14.0,1,33,0.017095565795898438,362122.26062268135
0.7866737215,13.0,10.0,9.0,18.0,1,33,0.017095565795898438,362122.26062268135
0.7402990873,24.0,16.0,11.0,11.0,1,33,0.017095565795898438,362122.26062268135
0.7070463279,21.0,15.0,10.0,9.0,1,33,0.017095565795898438,362122.26062268135
0.6605595866,14.0,8.0,6.0,13.0,1,33,0.017095565795898438,362122.26062268135
0.6454972244,17.0,10.0,10.0,10.0,1,33,0.017095565795898438,362122.26062268135
0.5773502692,9.0,7.0,5.0,4.0,1,33,0.017095565795898438,362122.26062268135
0.5773502692,10.0,5.0,4.0,8.0,1,33,0.017095565795898438,362122.26062268135
0.5773502691,8.0,7.0,5.0,5.0,1,33,0.017095565795898438,362122.26062268135
0.4714045207,3.0,3.0,2.0,3.0,1,33,0.017095565795898438,362122.26062268135
0.4082482905,2.0,1.0,0.0,0.0,1,33,0.017095565795898438,362122.26062268135
0.9638533831,25.0,17.0,15.0,27.0,2,33,275.543683052063,235553.4965885878
0.9328962927,28.0,17.0,13.0,22.0,2,33,275.543683052063,235553.4965885878
0.9228620062,26.0,15.0,13.0,23.0,2,33,275.543683052063,235553.4965885878
0.9128467871,22.0,14.0,13.0,10.0,2,33,275.543683052063,235553.4965885878
0.8660254037,18.0,13.0,10.0,14.0,2,33,275.543683052063,235553.4965885878
0.8574474511,17.0,10.0,8.0,18.0,2,33,275.543683052063,235553.4965885878
0.8203380782,16.0,13.0,13.0,15.0,2,33,275.543683052063,235553.4965885878
0.8164965808,17.0,12.0,9.0,11.0,2,33,275.543683052063,235553.4965885878
0.7866737215,13.0,10.0,9.0,18.0,2,33,275.543683052063,235553.4965885878
0.7070463279,21.0,15.0,10.0,9.0,2,33,275.543683052063,235553.4965885878
0.6969234251,9.0,6.0,8.0,13.0,2,33,275.543683052063,235553.4965885878
0.6605595866,14.0,8.0,6.0,13.0,2,33,275.543683052063,235553.4965885878
0.6454972244,17.0,10.0,10.0,10.0,2,33,275.543683052063,235553.4965885878
0.5773502692,4.0,3.0,2.0,3.0,2,33,275.543683052063,235553.4965885878
0.4714045207,2.0,2.0,2.0,2.0,2,33,275.543683052063,235553.4965885878
0.4082482905,2.0,1.0,0.0,0.0,2,33,275.543683052063,235553.4965885878
0.4082482905,2.0,1.0,0.0,0.0,2,33,275.543683052063,235553.4965885878
0.9638533831,25.0,17.0,15.0,27.0,3,33,521.6258368492126,210124.0239437122
0.9404773084,19.0,13.0,11.0,15.0,3,33,521.6258368492126,210124.0239437122
0.9128467871,22.0,14.0,13.0,10.0,3,33,521.6258368492126,210124.0239437122
0.9052420507,15.0,8.0,8.0,20.0,3,33,521.6258368492126,210124.0239437122
0.8660254037,18.0,13.0,10.0,14.0,3,33,521.6258368492126,210124.0239437122
0.8629173859,13.0,9.0,9.0,18.0,3,33,521.6258368492126,210124.0239437122
0.8574474511,17.0,10.0,8.0,18.0,3,33,521.6258368492126,210124.0239437122
0.8203380782,16.0,13.0,13.0,15.0,3,33,521.6258368492126,210124.0239437122
0.8164965808,17.0,12.0,9.0,11.0,3,33,521.6258368492126,210124.0239437122
0.7071067811,13.0,8.0,10.0,15.0,3,33,521.6258368492126,210124.0239437122
0.7070463279,21.0,15.0,10.0,9.0,3,33,521.6258368492126,210124.0239437122
0.6969234251,9.0,6.0,8.0,13.0,3,33,521.6258368492126,210124.0239437122
0.666433201,20.0,15.0,11.0,10.0,3,33,521.6258368492126,210124.0239437122
0.6605596098,15.0,10.0,9.0,10.0,3,33,521.6258368492126,210124.0239437122
0.6605596095,18.0,14.0,11.0,8.0,3,33,521.6258368492126,210124.0239437122
0.6605595866,14.0,8.0,6.0,13.0,3,33,521.6258368492126,210124.0239437122
0.645497136,21.0,14.0,10.0,9.0,3,33,521.6258368492126,210124.0239437122
0.5773502692,4.0,3.0,2.0,3.0,3,33,521.6258368492126,210124.0239437122
0.5773502692,5.0,4.0,4.0,2.0,3,33,521.6258368492126,210124.0239437122
0.4714045207,2.0,2.0,2.0,2.0,3,33,521.6258368492126,210124.0239437122
0.4082482905,2.0,1.0,0.0,0.0,3,33,521.6258368492126,210124.0239437122
0.4082482905,2.0,1.0,0.0,0.0,3,33,521.6258368492126,210124.0239437122
0.986340731,28.0,17.0,17.0,21.0,4,33,916.9054093360901,211688.71771317747
0.9749959549,25.0,17.0,14.0,21.0,4,33,916.9054093360901,211688.71771317747
0.9424931397,19.0,13.0,12.0,21.0,4,33,916.9054093360901,211688.71771317747
0.9404773084,19.0,13.0,11.0,15.0,4,33,916.9054093360901,211688.71771317747
0.933577748,18.0,14.0,11.0,11.0,4,33,916.9054093360901,211688.71771317747
0.9128467871,22.0,14.0,13.0,10.0,4,33,916.9054093360901,211688.71771317747
0.9052420507,15.0,8.0,8.0,20.0,4,33,916.9054093360901,211688.71771317747
0.8660254037,18.0,13.0,10.0,14.0,4,33,916.9054093360901,211688.71771317747
0.8629173859,13.0,9.0,9.0,18.0,4,33,916.9054093360901,211688.71771317747
0.8574474511,17.0,10.0,8.0,18.0,4,33,916.9054093360901,211688.71771317747
0.8203380782,16.0,13.0,13.0,15.0,4,33,916.9054093360901,211688.71771317747
0.8185378675,13.0,9.0,8.0,16.0,4,33,916.9054093360901,211688.71771317747
0.8164965808,17.0,12.0,9.0,11.0,4,33,916.9054093360901,211688.71771317747
0.7832622936,13.0,9.0,9.0,12.0,4,33,916.9054093360901,211688.71771317747
0.7071067811,13.0,8.0,10.0,15.0,4,33,916.9054093360901,211688.71771317747
