overlap,num_gates,depth,num_nonloc_gates,num_parameters,ngen,neval,timestamp,HV
0.957280717,25.0,18.0,14.0,28.0,1,33,0.020739316940307617,314480.6206524227
0.9341616383,25.0,16.0,13.0,22.0,1,33,0.020739316940307617,314480.6206524227
0.9217244667,23.0,15.0,12.0,21.0,1,33,0.020739316940307617,314480.6206524227
0.9128673816,26.0,19.0,14.0,20.0,1,33,0.020739316940307617,314480.6206524227
0.910334687,30.0,18.0,14.0,16.0,1,33,0.020739316940307617,314480.6206524227
0.8659966916,23.0,19.0,14.0,14.0,1,33,0.020739316940307617,314480.6206524227
0.8494790587,23.0,17.0,14.0,14.0,1,33,0.020739316940307617,314480.6206524227
0.8316981588,18.0,11.0,11.0,18.0,1,33,0.020739316940307617,314480.6206524227
0.8164965808,18.0,10.0,10.0,13.0,1,33,0.020739316940307617,314480.6206524227
0.7620150348,19.0,11.0,12.0,12.0,1,33,0.020739316940307617,314480.6206524227
0.7071067812,18.0,11.0,9.0,13.0,1,33,0.020739316940307617,314480.6206524227
0.7071039055,26.0,16.0,11.0,12.0,1,33,0.020739316940307617,314480.6206524227
0.6969234247,15.0,8.0,8.0,6.0,1,33,0.020739316940307617,314480.6206524227
0.5773502692,11.0,7.0,8.0,11.0,1,33,0.020739316940307617,314480.6206524227
0.5773502692,13.0,9.0,5.0,11.0,1,33,0.020739316940307617,314480.6206524227
0.5773502691,9.0,5.0,3.0,3.0,1,33,0.020739316940307617,314480.6206524227
0.4082482905,7.0,5.0,4.0,2.0,1,33,0.020739316940307617,314480.6206524227
0.4082482904,4.0,3.0,2.0,1.0,1,33,0.020739316940307617,314480.6206524227
0.0,2.0,1.0,1.0,0.0,1,33,0.020739316940307617,314480.6206524227
0.9986153443,24.0,17.0,12.0,20.0,2,33,397.44201588630676,258725.45283735316
0.9341616383,25.0,16.0,13.0,22.0,2,33,397.44201588630676,258725.45283735316
0.9217244667,23.0,15.0,12.0,21.0,2,33,397.44201588630676,258725.45283735316
0.910334687,30.0,18.0,14.0,16.0,2,33,397.44201588630676,258725.45283735316
0.8659966916,23.0,19.0,14.0,14.0,2,33,397.44201588630676,258725.45283735316
0.8494790587,23.0,17.0,14.0,14.0,2,33,397.44201588630676,258725.45283735316
0.8316981588,18.0,11.0,11.0,18.0,2,33,397.44201588630676,258725.45283735316
0.8164965808,18.0,10.0,10.0,13.0,2,33,397.44201588630676,258725.45283735316
0.7620150348,19.0,11.0,12.0,12.0,2,33,397.44201588630676,258725.45283735316
0.7071067812,18.0,11.0,9.0,13.0,2,33,397.44201588630676,258725.45283735316
0.7071039055,26.0,16.0,11.0,12.0,2,33,397.44201588630676,258725.45283735316
0.6969234251,16.0,9.0,8.0,13.0,2,33,397.44201588630676,258725.45283735316
0.6969234247,15.0,8.0,8.0,6.0,2,33,397.44201588630676,258725.45283735316
0.6964753896,22.0,11.0,7.0,12.0,2,33,397.44201588630676,258725.45283735316
0.5773502692,11.0,7.0,8.0,11.0,2,33,397.44201588630676,258725.45283735316
0.5773502692,13.0,9.0,4.0,12.0,2,33,397.44201588630676,258725.45283735316
0.5773502692,13.0,9.0,5.0,11.0,2,33,397.44201588630676,258725.45283735316
0.5773502691,9.0,5.0,3.0,3.0,2,33,397.44201588630676,258725.45283735316
0.5773502691,9.0,5.0,4.0,2.0,2,33,397.44201588630676,258725.45283735316
0.4082482905,4.0,3.0,2.0,2.0,2,33,397.44201588630676,258725.45283735316
0.4082482905,7.0,4.0,4.0,1.0,2,33,397.44201588630676,258725.45283735316
0.4082482904,4.0,3.0,2.0,1.0,2,33,397.44201588630676,258725.45283735316
0.4082482904,5.0,4.0,1.0,3.0,2,33,397.44201588630676,258725.45283735316
0.2886751346,3.0,1.0,1.0,2.0,2,33,397.44201588630676,258725.45283735316
0.0,2.0,1.0,1.0,0.0,2,33,397.44201588630676,258725.45283735316
0.9986153443,24.0,17.0,12.0,20.0,3,33,789.5923597812653,261377.63092210868
0.9341616383,25.0,16.0,13.0,22.0,3,33,789.5923597812653,261377.63092210868
0.9217244667,23.0,15.0,12.0,21.0,3,33,789.5923597812653,261377.63092210868
0.910334687,30.0,18.0,14.0,16.0,3,33,789.5923597812653,261377.63092210868
0.8659966916,23.0,19.0,14.0,14.0,3,33,789.5923597812653,261377.63092210868
0.8494790587,23.0,17.0,14.0,14.0,3,33,789.5923597812653,261377.63092210868
0.836016729,26.0,16.0,13.0,19.0,3,33,789.5923597812653,261377.63092210868
0.8316981588,18.0,11.0,11.0,18.0,3,33,789.5923597812653,261377.63092210868
0.8164965808,18.0,10.0,10.0,13.0,3,33,789.5923597812653,261377.63092210868
0.8138674231,22.0,12.0,7.0,15.0,3,33,789.5923597812653,261377.63092210868
0.7620150348,19.0,11.0,12.0,12.0,3,33,789.5923597812653,261377.63092210868
0.7071067812,18.0,11.0,9.0,13.0,3,33,789.5923597812653,261377.63092210868
0.7071039055,26.0,16.0,11.0,12.0,3,33,789.5923597812653,261377.63092210868
0.7069754557,26.0,17.0,12.0,11.0,3,33,789.5923597812653,261377.63092210868
0.6969234251,16.0,9.0,8.0,13.0,3,33,789.5923597812653,261377.63092210868
0.6969234247,15.0,8.0,8.0,6.0,3,33,789.5923597812653,261377.63092210868
0.6964753896,22.0,11.0,7.0,12.0,3,33,789.5923597812653,261377.63092210868
0.6454972244,15.0,8.0,6.0,14.0,3,33,789.5923597812653,261377.63092210868
0.620310552,10.0,6.0,3.0,11.0,3,33,789.5923597812653,261377.63092210868
0.5773502691,9.0,5.0,3.0,3.0,3,33,789.5923597812653,261377.63092210868
0.5773502691,9.0,5.0,4.0,2.0,3,33,789.5923597812653,261377.63092210868
0.5,8.0,5.0,4.0,9.0,3,33,789.5923597812653,261377.63092210868
0.4082482905,4.0,2.0,2.0,1.0,3,33,789.5923597812653,261377.63092210868
0.4082482905,5.0,3.0,1.0,3.0,3,33,789.5923597812653,261377.63092210868
0.2886751346,3.0,1.0,1.0,2.0,3,33,789.5923597812653,261377.63092210868
0.0,2.0,1.0,1.0,0.0,3,33,789.5923597812653,261377.63092210868
0.9986153443,24.0,17.0,12.0,20.0,4,33,1122.4100215435028,321128.5718073236
0.9341616383,25.0,16.0,13.0,22.0,4,33,1122.4100215435028,321128.5718073236
0.9341601166,30.0,17.0,14.0,14.0,4,33,1122.4100215435028,321128.5718073236
0.9217244667,23.0,15.0,12.0,21.0,4,33,1122.4100215435028,321128.5718073236
0.9214639508,25.0,13.0,12.0,27.0,4,33,1122.4100215435028,321128.5718073236
0.8659966916,23.0,19.0,14.0,14.0,4,33,1122.4100215435028,321128.5718073236
0.8494790587,23.0,17.0,14.0,14.0,4,33,1122.4100215435028,321128.5718073236
0.8434604218,22.0,15.0,12.0,16.0,4,33,1122.4100215435028,321128.5718073236
0.8316981588,18.0,11.0,11.0,18.0,4,33,1122.4100215435028,321128.5718073236
0.8164965808,18.0,10.0,10.0,13.0,4,33,1122.4100215435028,321128.5718073236
0.8138674231,22.0,12.0,7.0,15.0,4,33,1122.4100215435028,321128.5718073236
0.7620150348,19.0,11.0,12.0,12.0,4,33,1122.4100215435028,321128.5718073236
0.73559964,19.0,11.0,9.0,16.0,4,33,1122.4100215435028,321128.5718073236
0.7071067812,18.0,11.0,9.0,13.0,4,33,1122.4100215435028,321128.5718073236
0.7071039055,26.0,16.0,11.0,12.0,4,33,1122.4100215435028,321128.5718073236
0.7069754557,26.0,17.0,12.0,11.0,4,33,1122.4100215435028,321128.5718073236
0.7055930541,16.0,9.0,10.0,12.0,4,33,1122.4100215435028,321128.5718073236
0.6969234251,16.0,9.0,8.0,13.0,4,33,1122.4100215435028,321128.5718073236
0.6969234247,15.0,8.0,8.0,6.0,4,33,1122.4100215435028,321128.5718073236
0.6964753896,22.0,11.0,7.0,12.0,4,33,1122.4100215435028,321128.5718073236
0.6605596098,11.0,9.0,8.0,11.0,4,33,1122.4100215435028,321128.5718073236
0.6454972244,15.0,8.0,6.0,14.0,4,33,1122.4100215435028,321128.5718073236
0.6454972243,12.0,9.0,6.0,6.0,4,33,1122.4100215435028,321128.5718073236
0.620310552,10.0,6.0,3.0,11.0,4,33,1122.4100215435028,321128.5718073236
0.5773502692,8.0,5.0,4.0,10.0,4,33,1122.4100215435028,321128.5718073236
0.5773502692,9.0,5.0,3.0,9.0,4,33,1122.4100215435028,321128.5718073236
0.5773502692,11.0,6.0,4.0,8.0,4,33,1122.4100215435028,321128.5718073236
0.5773502691,9.0,5.0,3.0,3.0,4,33,1122.4100215435028,321128.5718073236
0.5773502691,9.0,5.0,4.0,2.0,4,33,1122.4100215435028,321128.5718073236
0.5,8.0,5.0,4.0,9.0,4,33,1122.4100215435028,321128.5718073236
0.4082482905,4.0,2.0,2.0,1.0,4,33,1122.4100215435028,321128.5718073236
0.4082482905,5.0,3.0,1.0,3.0,4,33,1122.4100215435028,321128.5718073236
0.4082482904,5.0,2.0,1.0,4.0,4,33,1122.4100215435028,321128.5718073236
0.2886751346,3.0,1.0,1.0,2.0,4,33,1122.4100215435028,321128.5718073236
0.2041241452,3.0,2.0,1.0,1.0,4,33,1122.4100215435028,321128.5718073236
0.0,2.0,1.0,1.0,0.0,4,33,1122.4100215435028,321128.5718073236
0.0,2.0,1.0,1.0,0.0,4,33,1122.4100215435028,321128.5718073236
0.9986153443,24.0,17.0,12.0,20.0,5,33,1493.7211973667145,252472.95078225122
0.9898390754,19.0,13.0,11.0,18.0,5,33,1493.7211973667145,252472.95078225122
0.9341601166,30.0,17.0,14.0,14.0,5,33,1493.7211973667145,252472.95078225122
0.9127037294,21.0,15.0,11.0,16.0,5,33,1493.7211973667145,252472.95078225122
0.8822535405,17.0,15.0,11.0,22.0,5,33,1493.7211973667145,252472.95078225122
0.8660253666,19.0,12.0,12.0,18.0,5,33,1493.7211973667145,252472.95078225122
0.8659966916,23.0,18.0,13.0,14.0,5,33,1493.7211973667145,252472.95078225122
0.8494790587,23.0,17.0,14.0,14.0,5,33,1493.7211973667145,252472.95078225122
0.8316981588,18.0,11.0,11.0,18.0,5,33,1493.7211973667145,252472.95078225122
0.8164965809,17.0,9.0,10.0,12.0,5,33,1493.7211973667145,252472.95078225122
0.8138674231,22.0,12.0,7.0,15.0,5,33,1493.7211973667145,252472.95078225122
0.73559964,19.0,11.0,9.0,16.0,5,33,1493.7211973667145,252472.95078225122
0.7071067812,18.0,11.0,9.0,13.0,5,33,1493.7211973667145,252472.95078225122
0.7069754557,26.0,17.0,12.0,11.0,5,33,1493.7211973667145,252472.95078225122
0.7055930541,16.0,9.0,10.0,12.0,5,33,1493.7211973667145,252472.95078225122
0.6969234251,16.0,9.0,8.0,13.0,5,33,1493.7211973667145,252472.95078225122
0.6969234247,15.0,8.0,8.0,6.0,5,33,1493.7211973667145,252472.95078225122
0.6964753896,22.0,11.0,7.0,12.0,5,33,1493.7211973667145,252472.95078225122
